region,trending_date,category_title,videos_count
India,2017-12-29,News & Politics,54
India,2017-12-30,News & Politics,54
India,2017-12-31,News & Politics,38
India,2018-01-01,News & Politics,44
India,2018-01-02,News & Politics,44
India,2018-01-03,News & Politics,78
India,2018-01-04,News & Politics,70
India,2018-01-05,News & Politics,58
India,2018-01-06,News & Politics,54
India,2018-01-07,News & Politics,64
India,2018-01-08,News & Politics,58
India,2018-01-09,News & Politics,52
India,2018-01-12,News & Politics,40
India,2018-01-13,News & Politics,50
India,2018-01-14,News & Politics,50
India,2018-01-15,News & Politics,60
India,2018-01-16,News & Politics,48
India,2018-01-17,News & Politics,62
India,2018-01-18,News & Politics,62
India,2018-01-19,News & Politics,66
India,2018-01-20,News & Politics,66
India,2018-01-21,News & Politics,56
India,2018-01-22,News & Politics,42
India,2018-01-23,News & Politics,66
India,2018-01-24,News & Politics,78
India,2018-01-25,News & Politics,60
India,2018-01-26,News & Politics,48
India,2018-01-27,News & Politics,48
India,2018-01-28,News & Politics,52
India,2018-01-29,News & Politics,54
India,2018-01-30,News & Politics,46
India,2018-01-31,News & Politics,54
India,2018-02-01,News & Politics,52
India,2018-02-02,News & Politics,70
India,2018-02-03,News & Politics,56
India,2018-02-04,News & Politics,36
India,2018-02-05,News & Politics,38
India,2018-02-06,News & Politics,30
India,2018-02-07,News & Politics,12
India,2018-02-08,News & Politics,28
India,2018-02-09,News & Politics,42
India,2018-02-10,News & Politics,26
India,2018-02-11,News & Politics,32
India,2018-02-12,News & Politics,40
India,2018-02-13,News & Politics,44
India,2018-02-14,News & Politics,30
India,2018-02-15,News & Politics,32
India,2018-02-16,News & Politics,40
India,2018-02-17,News & Politics,48
India,2018-02-18,News & Politics,50
India,2018-02-19,News & Politics,40
India,2018-02-20,News & Politics,46
India,2018-02-21,News & Politics,40
India,2018-02-22,News & Politics,38
India,2018-02-23,News & Politics,42
India,2018-02-24,News & Politics,40
India,2018-02-25,News & Politics,38
India,2018-02-26,News & Politics,58
India,2018-02-27,News & Politics,68
India,2018-02-28,News & Politics,68
India,2018-03-01,News & Politics,68
India,2018-03-02,News & Politics,48
India,2018-03-03,News & Politics,42
India,2018-03-04,News & Politics,38
India,2018-03-05,News & Politics,28
India,2018-03-06,News & Politics,36
India,2018-03-07,News & Politics,42
India,2018-03-08,News & Politics,36
India,2018-03-09,News & Politics,54
India,2018-03-10,News & Politics,66
India,2018-03-11,News & Politics,52
India,2018-03-12,News & Politics,46
India,2018-03-13,News & Politics,40
India,2018-03-14,News & Politics,40
India,2018-03-15,News & Politics,40
India,2018-03-16,News & Politics,64
India,2018-03-17,News & Politics,64
India,2018-03-18,News & Politics,46
India,2018-03-19,News & Politics,60
India,2018-03-20,News & Politics,60
India,2018-03-21,News & Politics,58
India,2018-03-22,News & Politics,54
India,2018-03-23,News & Politics,56
India,2018-03-24,News & Politics,60
India,2018-03-25,News & Politics,36
India,2018-03-26,News & Politics,38
India,2018-03-27,News & Politics,46
India,2018-03-28,News & Politics,34
India,2018-03-29,News & Politics,44
India,2018-03-30,News & Politics,30
India,2018-03-31,News & Politics,28
India,2018-04-01,News & Politics,32
India,2018-04-02,News & Politics,34
India,2018-04-03,News & Politics,54
India,2018-04-04,News & Politics,62
India,2018-04-05,News & Politics,58
India,2018-04-06,News & Politics,78
India,2018-04-07,News & Politics,68
India,2018-04-14,News & Politics,48
India,2018-04-15,News & Politics,66
India,2018-04-16,News & Politics,60
India,2018-04-17,News & Politics,68
India,2018-04-18,News & Politics,82
India,2018-04-19,News & Politics,64
India,2018-04-20,News & Politics,64
India,2018-04-21,News & Politics,64
India,2018-04-22,News & Politics,46
India,2018-04-23,News & Politics,38
India,2018-04-24,News & Politics,34
India,2018-04-25,News & Politics,42
India,2018-04-26,News & Politics,36
India,2018-04-27,News & Politics,28
India,2018-04-28,News & Politics,30
India,2018-04-29,News & Politics,30
India,2018-04-30,News & Politics,26
India,2018-05-01,News & Politics,22
India,2018-05-02,News & Politics,26
India,2018-05-03,News & Politics,28
India,2018-05-04,News & Politics,26
India,2018-05-05,News & Politics,30
India,2018-05-06,News & Politics,32
India,2018-05-07,News & Politics,30
India,2018-05-08,News & Politics,46
India,2018-05-09,News & Politics,48
India,2018-05-10,News & Politics,36
India,2018-05-11,News & Politics,24
India,2018-05-12,News & Politics,30
India,2018-05-13,News & Politics,32
India,2018-05-14,News & Politics,96
India,2018-05-15,News & Politics,76
India,2018-05-16,News & Politics,64
India,2018-05-17,News & Politics,64
India,2018-05-18,News & Politics,60
India,2018-05-19,News & Politics,46
India,2018-05-20,News & Politics,42
India,2018-05-21,News & Politics,32
India,2018-05-22,News & Politics,46
India,2018-05-23,News & Politics,52
India,2018-05-24,News & Politics,54
India,2018-05-25,News & Politics,48
India,2018-05-26,News & Politics,38
India,2018-05-27,News & Politics,52
India,2018-05-28,News & Politics,48
India,2018-05-29,News & Politics,58
India,2018-05-30,News & Politics,52
India,2018-05-31,News & Politics,38
India,2018-06-01,News & Politics,34
India,2018-06-02,News & Politics,36
India,2018-06-03,News & Politics,30
India,2018-06-04,News & Politics,32
India,2018-06-05,News & Politics,32
India,2018-06-06,News & Politics,40
India,2018-06-07,News & Politics,34
India,2018-06-08,News & Politics,22
India,2018-06-09,News & Politics,26
India,2018-06-10,News & Politics,28
India,2018-06-11,News & Politics,36
India,2018-06-12,News & Politics,16
India,2018-06-13,News & Politics,16
India,2018-06-14,News & Politics,16
India,2017-11-14,People & Blogs,36
India,2017-11-15,People & Blogs,36
India,2017-11-16,People & Blogs,44
India,2017-11-17,People & Blogs,38
India,2017-11-18,People & Blogs,40
India,2017-11-19,People & Blogs,34
India,2017-11-20,People & Blogs,36
India,2017-11-21,People & Blogs,24
India,2017-11-22,People & Blogs,24
India,2017-11-23,People & Blogs,28
India,2017-11-24,People & Blogs,28
India,2017-11-25,People & Blogs,28
India,2017-11-26,People & Blogs,22
India,2017-11-27,People & Blogs,30
India,2017-11-28,People & Blogs,26
India,2017-11-29,People & Blogs,28
India,2017-11-30,People & Blogs,20
India,2017-12-01,People & Blogs,24
India,2017-12-02,People & Blogs,20
India,2017-12-03,People & Blogs,26
India,2017-12-04,People & Blogs,38
India,2017-12-05,People & Blogs,36
India,2017-12-06,People & Blogs,24
India,2017-12-07,People & Blogs,20
India,2017-12-08,People & Blogs,18
India,2017-12-09,People & Blogs,26
India,2017-12-10,People & Blogs,32
India,2017-12-11,People & Blogs,24
India,2017-12-12,People & Blogs,26
India,2017-12-13,People & Blogs,26
India,2017-12-14,People & Blogs,28
India,2017-12-15,People & Blogs,38
India,2017-12-16,People & Blogs,40
India,2017-12-17,People & Blogs,26
India,2017-12-18,People & Blogs,26
India,2017-12-19,People & Blogs,26
India,2017-12-20,People & Blogs,28
India,2017-12-21,People & Blogs,38
India,2017-12-22,People & Blogs,36
India,2017-12-23,People & Blogs,30
India,2017-12-24,People & Blogs,22
India,2017-12-25,People & Blogs,20
India,2017-12-26,People & Blogs,30
India,2017-12-27,People & Blogs,14
India,2017-12-28,People & Blogs,12
India,2017-12-29,People & Blogs,18
India,2017-12-30,People & Blogs,28
India,2017-12-31,People & Blogs,28
India,2018-01-01,People & Blogs,28
India,2018-01-02,People & Blogs,30
India,2018-01-03,People & Blogs,34
India,2018-01-04,People & Blogs,26
India,2018-01-05,People & Blogs,26
India,2018-01-06,People & Blogs,30
India,2018-01-07,People & Blogs,32
India,2018-01-08,People & Blogs,30
India,2018-01-09,People & Blogs,24
India,2018-01-12,People & Blogs,20
India,2018-01-13,People & Blogs,18
India,2018-01-14,People & Blogs,24
India,2018-01-15,People & Blogs,32
India,2018-01-16,People & Blogs,26
India,2018-01-17,People & Blogs,22
India,2018-01-18,People & Blogs,24
India,2018-01-19,People & Blogs,22
India,2018-01-20,People & Blogs,24
India,2018-01-21,People & Blogs,20
India,2018-01-22,People & Blogs,38
India,2018-01-23,People & Blogs,36
India,2018-01-24,People & Blogs,28
India,2018-01-25,People & Blogs,24
India,2018-01-26,People & Blogs,26
India,2018-01-27,People & Blogs,34
India,2018-01-28,People & Blogs,30
India,2018-01-29,People & Blogs,40
India,2018-01-30,People & Blogs,42
India,2018-01-31,People & Blogs,40
India,2018-02-01,People & Blogs,36
India,2018-02-02,People & Blogs,28
India,2018-02-03,People & Blogs,24
India,2018-02-04,People & Blogs,22
India,2018-02-05,People & Blogs,18
India,2018-02-06,People & Blogs,16
India,2018-02-07,People & Blogs,22
India,2018-02-08,People & Blogs,20
India,2018-02-09,People & Blogs,18
India,2018-02-10,People & Blogs,18
India,2018-02-11,People & Blogs,28
India,2018-02-12,People & Blogs,28
India,2018-02-13,People & Blogs,32
India,2018-02-14,People & Blogs,38
India,2018-02-15,People & Blogs,32
India,2018-02-16,People & Blogs,38
India,2018-02-17,People & Blogs,28
India,2018-02-18,People & Blogs,22
India,2018-02-19,People & Blogs,28
India,2018-02-20,People & Blogs,32
India,2018-02-21,People & Blogs,30
India,2018-02-22,People & Blogs,30
India,2018-02-23,People & Blogs,20
India,2018-02-24,People & Blogs,30
India,2018-02-25,People & Blogs,32
India,2018-02-26,People & Blogs,38
India,2018-02-27,People & Blogs,40
India,2018-02-28,People & Blogs,36
India,2018-03-01,People & Blogs,26
India,2018-03-02,People & Blogs,32
India,2018-03-03,People & Blogs,28
India,2018-03-04,People & Blogs,16
India,2018-03-05,People & Blogs,18
India,2018-03-06,People & Blogs,22
India,2018-03-07,People & Blogs,16
India,2018-03-08,People & Blogs,18
India,2018-03-09,People & Blogs,30
India,2018-03-10,People & Blogs,28
India,2018-03-11,People & Blogs,22
India,2018-03-12,People & Blogs,24
India,2018-03-13,People & Blogs,20
India,2018-03-14,People & Blogs,20
India,2018-03-15,People & Blogs,8
India,2018-03-16,People & Blogs,20
India,2018-03-17,People & Blogs,18
India,2018-03-18,People & Blogs,30
India,2018-03-19,People & Blogs,42
India,2018-03-20,People & Blogs,32
India,2018-03-21,People & Blogs,22
India,2018-03-22,People & Blogs,20
India,2018-03-23,People & Blogs,16
India,2018-03-24,People & Blogs,18
India,2018-03-25,People & Blogs,14
India,2018-03-26,People & Blogs,22
India,2018-03-27,People & Blogs,26
India,2018-03-28,People & Blogs,20
India,2018-03-29,People & Blogs,26
India,2018-03-30,People & Blogs,20
India,2018-03-31,People & Blogs,20
India,2018-04-01,People & Blogs,20
India,2018-04-02,People & Blogs,24
India,2018-04-03,People & Blogs,34
India,2018-04-04,People & Blogs,22
India,2018-04-05,People & Blogs,14
India,2018-04-06,People & Blogs,24
India,2018-04-07,People & Blogs,22
India,2018-04-14,People & Blogs,14
India,2018-04-15,People & Blogs,20
India,2018-04-16,People & Blogs,24
India,2018-04-17,People & Blogs,30
India,2018-04-18,People & Blogs,32
India,2018-04-19,People & Blogs,10
India,2018-04-20,People & Blogs,8
India,2018-04-21,People & Blogs,14
India,2018-04-22,People & Blogs,18
India,2018-04-23,People & Blogs,24
India,2018-04-24,People & Blogs,20
India,2018-04-25,People & Blogs,20
India,2018-04-26,People & Blogs,12
India,2018-04-27,People & Blogs,18
India,2018-04-28,People & Blogs,16
India,2018-04-29,People & Blogs,18
India,2018-04-30,People & Blogs,26
India,2018-05-01,People & Blogs,20
India,2018-05-02,People & Blogs,18
India,2018-05-03,People & Blogs,14
India,2018-05-04,People & Blogs,16
India,2018-05-05,People & Blogs,18
India,2018-05-06,People & Blogs,14
India,2018-05-07,People & Blogs,22
India,2018-05-08,People & Blogs,20
India,2018-05-09,People & Blogs,26
India,2018-05-10,People & Blogs,26
India,2018-05-11,People & Blogs,34
India,2018-05-12,People & Blogs,26
India,2018-05-13,People & Blogs,26
India,2018-05-14,People & Blogs,32
India,2018-05-15,People & Blogs,12
India,2018-05-16,People & Blogs,8
India,2018-05-17,People & Blogs,12
India,2018-05-18,People & Blogs,18
India,2018-05-19,People & Blogs,18
India,2018-05-20,People & Blogs,20
India,2018-05-21,People & Blogs,16
India,2018-05-22,People & Blogs,12
India,2018-05-23,People & Blogs,8
India,2018-05-24,People & Blogs,8
India,2018-05-25,People & Blogs,14
India,2018-05-26,People & Blogs,14
India,2018-05-27,People & Blogs,16
India,2018-05-28,People & Blogs,20
India,2018-05-29,People & Blogs,12
India,2018-05-30,People & Blogs,10
India,2018-05-31,People & Blogs,20
India,2018-06-01,People & Blogs,22
India,2018-06-02,People & Blogs,18
India,2018-06-03,People & Blogs,14
India,2018-06-04,People & Blogs,22
India,2018-06-05,People & Blogs,24
India,2018-06-06,People & Blogs,20
India,2018-06-07,People & Blogs,14
India,2018-06-08,People & Blogs,26
India,2018-06-09,People & Blogs,18
India,2018-06-10,People & Blogs,14
India,2018-06-11,People & Blogs,16
India,2018-06-12,People & Blogs,20
India,2018-06-13,People & Blogs,30
India,2018-06-14,People & Blogs,38
India,2017-11-18,Pets & Animals,2
India,2017-11-19,Pets & Animals,2
India,2018-03-24,Pets & Animals,2
India,2017-11-14,Science & Technology,8
India,2017-11-15,Science & Technology,10
India,2017-11-16,Science & Technology,8
India,2017-11-17,Science & Technology,10
India,2017-11-18,Science & Technology,12
India,2017-11-19,Science & Technology,12
India,2017-11-20,Science & Technology,10
India,2017-11-21,Science & Technology,8
India,2017-11-22,Science & Technology,6
India,2017-11-23,Science & Technology,6
India,2017-11-24,Science & Technology,4
India,2017-11-25,Science & Technology,4
India,2017-11-26,Science & Technology,4
India,2017-11-27,Science & Technology,8
India,2017-11-28,Science & Technology,4
India,2017-11-29,Science & Technology,2
India,2017-11-30,Science & Technology,4
India,2017-12-01,Science & Technology,8
India,2017-12-02,Science & Technology,8
India,2017-12-03,Science & Technology,8
India,2017-12-04,Science & Technology,4
India,2017-12-05,Science & Technology,4
India,2017-12-06,Science & Technology,6
India,2017-12-07,Science & Technology,2
India,2017-12-08,Science & Technology,4
India,2017-12-09,Science & Technology,6
India,2017-12-10,Science & Technology,6
India,2017-12-11,Science & Technology,4
India,2017-12-12,Science & Technology,4
India,2017-12-13,Science & Technology,6
India,2017-12-14,Science & Technology,6
India,2017-12-15,Science & Technology,6
India,2017-12-16,Science & Technology,4
India,2017-12-17,Science & Technology,2
India,2017-12-18,Science & Technology,4
India,2017-12-19,Science & Technology,4
India,2017-12-20,Science & Technology,2
India,2017-12-21,Science & Technology,8
India,2017-12-22,Science & Technology,8
India,2017-12-23,Science & Technology,4
India,2017-12-24,Science & Technology,4
India,2017-12-25,Science & Technology,6
India,2017-12-26,Science & Technology,2
India,2017-12-27,Science & Technology,6
India,2017-12-28,Science & Technology,4
India,2017-12-29,Science & Technology,10
India,2017-12-30,Science & Technology,10
India,2017-12-31,Science & Technology,8
India,2018-01-01,Science & Technology,8
India,2018-01-02,Science & Technology,8
India,2018-01-03,Science & Technology,2
India,2018-01-04,Science & Technology,4
India,2018-01-05,Science & Technology,2
India,2018-01-06,Science & Technology,4
India,2018-01-07,Science & Technology,4
India,2018-01-08,Science & Technology,4
India,2018-01-09,Science & Technology,2
India,2018-01-12,Science & Technology,8
India,2018-01-13,Science & Technology,8
India,2018-01-14,Science & Technology,8
India,2018-01-15,Science & Technology,10
India,2018-01-16,Science & Technology,4
India,2018-01-17,Science & Technology,4
India,2018-01-18,Science & Technology,4
India,2018-01-19,Science & Technology,8
India,2018-01-20,Science & Technology,8
India,2018-01-21,Science & Technology,6
India,2018-01-22,Science & Technology,6
India,2018-01-23,Science & Technology,6
India,2018-01-24,Science & Technology,6
India,2018-01-25,Science & Technology,4
India,2018-01-26,Science & Technology,2
India,2018-01-27,Science & Technology,2
India,2018-01-28,Science & Technology,2
India,2018-01-29,Science & Technology,2
India,2018-01-30,Science & Technology,2
India,2018-01-31,Science & Technology,2
India,2018-02-01,Science & Technology,8
India,2018-02-02,Science & Technology,4
India,2018-02-03,Science & Technology,8
India,2018-02-04,Science & Technology,8
India,2018-02-05,Science & Technology,6
India,2018-02-06,Science & Technology,6
India,2018-02-07,Science & Technology,4
India,2018-02-08,Science & Technology,4
India,2018-02-09,Science & Technology,4
India,2018-02-10,Science & Technology,6
India,2018-02-11,Science & Technology,6
India,2018-02-12,Science & Technology,4
India,2018-02-13,Science & Technology,4
India,2018-02-14,Science & Technology,6
India,2018-02-15,Science & Technology,10
India,2018-02-16,Science & Technology,10
India,2018-02-17,Science & Technology,10
India,2018-02-18,Science & Technology,8
India,2018-02-19,Science & Technology,4
India,2018-02-20,Science & Technology,6
India,2018-02-21,Science & Technology,4
India,2018-02-22,Science & Technology,8
India,2018-02-23,Science & Technology,8
India,2018-02-24,Science & Technology,8
India,2018-02-25,Science & Technology,6
India,2018-02-26,Science & Technology,6
India,2018-02-27,Science & Technology,6
India,2018-02-28,Science & Technology,6
India,2018-03-02,Science & Technology,4
India,2018-03-03,Science & Technology,4
India,2018-03-04,Science & Technology,6
India,2018-03-05,Science & Technology,4
India,2018-03-06,Science & Technology,6
India,2018-03-07,Science & Technology,6
India,2018-03-08,Science & Technology,8
India,2018-03-09,Science & Technology,8
India,2018-03-10,Science & Technology,4
India,2018-03-11,Science & Technology,4
India,2018-03-12,Science & Technology,4
India,2018-03-13,Science & Technology,2
India,2018-03-14,Science & Technology,2
India,2018-03-16,Science & Technology,4
India,2018-03-17,Science & Technology,4
India,2018-03-18,Science & Technology,4
India,2018-03-19,Science & Technology,2
India,2018-03-20,Science & Technology,4
